Package,Gerenal,Percentage,GameTimes
JXTP,tenyear_zhangyi,0,0
JXTP,tenyear_caocao,0,0
JXTP,tenyear_zhenji,0,0
JXTP,tenyear_pangde,0,0
JXTP,tenyear_huaxiong,0,0
JXTP,tenyear_liaohua,0,0
JXTP,second_tenyear_caozhang,0,0
JXTP,tenyear_zhangliao,0,0
JXTP,tenyear_caozhen,0,0
JXTP,tenyear_weiyan,0,0
JXTP,tenyear_xiaoqiao,0,0
JXTP,tenyear_caifuren,0,0
JXTP,tenyear_panfeng,0,0
JXTP,tenyear_guotupangji,0,0
JXTP,tenyear_zhugeke,0,0
JXTP,tenyear_caozhang,0,0
JXTP,tenyear_wuyi,0,0
JXTP,tenyear_shixie,0,0
JXTP,tenyear_caoxiu,0,0
JXTP,tenyear_guanyu,0,0
JXTP,tenyear_gaoshun,0,0
JXTP,tenyear_sunhao,0,0
JXTP,tenyear_huangyueying,0,0
JXTP,tenyear_guanping,0,0
JXTP,tenyear_sunshangxiang,0,0
JXTP,tenyear_fuhuanghou,0,0
JXTP,tenyear_zhaoyun,0,0
sp1,mazhong,0.0,1
sp1,buzhi,0,0
sp1,sufei,0,0
sp1,jianggan,0,0
sp1,sp_pangtong,0,0
sp1,heqi,0,0
sp1,ol_heqi,0,0
sp1,huaman,0,0
sp1,zhanggong,0,0
sp1,mizhu,0,0
sp1,panjun,0,0
sp1,zhoufang,0,0
sp1,lvkai,0,0
sp1,sunshao,0,0
sp1,mobile_weiwenzhugezhi,0,0
sp1,xugong,0,0
sp1,tenyear_tangzi,0,0
sp1,lvdai,0,0
sp1,tenyear_kanze,0,0
sp1,wanglang,0,0
sp1,yanjun,0,0
sp1,second_huaman,0,0
sp1,liuqi,0,0
sp1,huangquan,0,0
sp1,jiakui,0,0
sp1,hujinding,0,0
sp1,wenyang,0,0
sp1,tenyear_hujinding,0,0
sp1,wangyuanji,0,0
sp1,kanze,0,0
sp1,zhaotongzhaoguang,0,0
sp1,shamoke,0,0
sp1,tangzi,0,0
sp1,dongyun,0,0
sp1,mobile_zhanggong,0,0
sp1,mobile_heqi,0,0
sp1,weiwenzhugezhi,0,0
sp1,xujing,0,0
sp1,xinpi,0,0
sp1,simazhao,0,0
sp1,wangshuang,0,0
sp1,sp_luzhi,0,0
sp1,zhangwen,0,0
sp1,new_jiakui,0,0
sp1,tenyear_wanglang,0,0
sp1,gexuan,0,0
sp1,tenyear_guanlu,0,0
sp1,sp_yiji,0,0
sp1,guanlu,0,0
sp5,wangtao,0,0
sp5,lvlingqi,0,0
sp5,tenyear_pangdegong,0,0
sp5,guanning,0,0
sp5,jin_yanghu,0,0
sp5,yanrou,0,0
sp5,haomeng,0,0
sp5,wufan,0,0
sp5,qinghegongzhu,0,0
sp5,caimaozhangyun,0,0
sp5,sp_zhanghe,0,0
sp5,maridi,0,0
sp5,tianyu,0,0
sp5,xiahoujie,0,0
sp5,zhangyao,0,0
sp5,jiping,0,0
sp5,dongzhao,0,0
sp5,maojie,0,0
sp5,caojinyu,0,0
sp5,wangyue,0,0
sp5,sunyi,0,0
sp5,tenggongzhu,0,0
sp5,caohua,0,0
sp5,sp_menghuo,0,0
sp5,tenyear_dengzhi,0,0
sp5,licaiwei,0,0
sp5,luotong,0,0
sp5,zhaoyan,0,0
sp5,tengyin,0,0
sp5,sp_wuyan,0,0
sp5,jin_guohuai,0,0
sp5,fengyu,0,0
sp5,miheng,0,0
sp5,fengxi,0,0
sp5,tenyear_zhuling,0,0
sp5,yanfuren,0,0
sp5,ol_zhuling,0,0
sp5,liuba,0,0
sp5,fanjiangzhangda,0,0
hegemony,mateng,0,0
hegemony,zoushi,0,0
hegemony,kongrong,0,0
hegemony,heg_luxun,0,0
hegemony,tianfeng,0,0
hegemony,jiling,0,0
Special3v3,vs_nos_zhaoyun,0,0
Special3v3,vs_nos_guanyu,0,0
Special3v3,vs_nos_xiahoudun,0,0
Special3v3,vs_nos_lvbu,0,0
Lei,lei_yuanshu,0,0
Lei,ol_guanqiujian,0,0
Lei,haozhao,0,0
Lei,zhoufei,0,0
Lei,lei_lukang,0,0
Lei,guanqiujian,0,0
Lei,zhugezhan,0,0
Lei,mobile_guanqiujian,0,0
Lei,chendao,0,0
Lei,zhangxiu,0,0
YJCM2012,wangyi,0,0
YJCM2012,chengpu,0,0
YJCM2012,guanxingzhangbao,0,0
YJCM2012,ol_liubiao,0,0
YJCM2012,handang,0,0
YJCM2012,liubiao,0,0
YJCM2012,second_wangyi,0,0
YJCM2012,xunyou,0,0
YJCM2012,bulianshi,0,0
YJCM2012,new_liubiao,0,0
YJCM2012,liaohua,0,0
YJCM2012,huaxiong,0,0
YJCM2012,madai,0,0
YJCM2012,caozhang,0,0
YJCM2022,kebineng,0,0
YJCM2022,lukai,0,0
YJCM2022,liwan,0,0
YJCM2022,zhugeshang,0,0
MobileJXTP,mobile_dengai,0,0
MobileJXTP,mobile_jushou,0,0
MobileJXTP,mobile_yujin,0,0
MobileJXTP,mobile_liaohua,0,0
MobileJXTP,mobile_sunxiu,0,0
MobileJXTP,mobile_pangtong,0,0
MobileJXTP,mobile_caifuren,0,0
MobileJXTP,mobile_guohuai,0,0
MobileJXTP,mobile_panzhangmazhong,0,0
MobileJXTP,mobile_sunjian,0,0
MobileJXTP,mobile_erzhang,0,0
MobileJXTP,mobile_sunce,0,0
MobileJXTP,mobile_jiangwei,0,0
MobileJXTP,mobile_handang,0,0
MobileJXTP,mobile_caiwenji,0,0
MobileJXTP,mobile_guyong,0,0
MobileJXTP,mobile_zhonghui,0,0
MobileJXTP,mobile_zhangfei,0,0
MobileJXTP,mobile_yanliangwenchou,0,0
MobileJXTP,mobile_yufan,0,0
MobileJXTP,mobile_lingtong,0,0
MobileJXTP,mobile_chenqun,0,0
MobileJXTP,mobile_jianyong,0,0
MobileJXTP,mobile_yuanshao,0,0
MobileJXTP,mobile_wolong,0,0
MobileJXTP,mobile_bulianshi,0,0
MobileJXTP,mobile_dongzhuo,0,0
MobileJXTP,mobile_wuguotai,0,0
MobileJXTP,mobile_zhurong,0,0
MobileJXTP,mobile_xusheng,0,0
MobileJXTP,mobile_xiahoudun,0,0
MobileJXTP,mobile_fuhuanghou,0,0
MobileJXTP,mobile_liushan,0,0
MobileJXTP,mobile_zhuran,0,0
MobileJXTP,mobile_zhoucang,0,0
MobileJXTP,mobile_menghuo,0,0
MobileJXTP,mobile_xunyu,0,0
MobileJXTP,mobile_caozhi,0,0
MobileJXTP,mobile_liru,0,0
MobileJXTP,mobile_liubiao,0,0
MobileJXTP,mobile_manchong,0,0
MobileJXTP,mobile_caopi,0,0
MobileJXTP,mobile_dianwei,0,0
MobileJXTP,mobile_zhoutai,0,0
MobileJXTP,mobile_chengpu,0,0
MobileJXTP,mobile_gaoshun,0,0
MobileJXTP,mobile_gongsunzan,0,0
maotu,yh_shencaopi,0,0
maotu,mt_luoxian,0,0
maotu,mt_zhaoshuang,0,0
maotu,mt_xiahouba,0,0
maotu,mt_wangjun,0,0
maotu,mt_zhugeshang,0,0
maotu,mt_weizhao,0,0
maotu,yh_shenzhouyu,0,0
maotu,mt_zhurong,0,0
maotu,mt_liubei,0,0
maotu,mt_simayan,0,0
maotu,mt_wenhui,0,0
wind,huangzhong,0,0
wind,xiahouyuan,0,0
wind,caoren,0,0
wind,weiyan,0,0
wind,zhoutai,0,0
wind,tenyear_zhangjiao,0,0
wind,yuji,0,0
wind,xiaoqiao,0,0
wind,zhangjiao,0,0
JXTP2,tenyear_xunyou,0,0
JXTP2,tenyear_wuguotai,0,0
JXTP2,tenyear_madai,0,0
JXTP2,tenyear_liru,0,0
JXTP2,tenyear_jushou,0,0
JXTP2,tenyear_chengong,0,0
JXTP2,tenyear_wangyi,0,0
JXTP2,tenyear_liuchen,0,0
JXTP2,tenyear_xiahoushi,0,0
JXTP2,tenyear_yufan,0,0
JXTP2,tenyear_bulianshi,0,0
JXTP2,tenyear_guohuanghou,0,0
JXTP2,tenyear_xushu,0,0
JXTP2,tenyear_zhuhuan,0,0
JXTP2,tenyear_liufeng,0,0
emjr,elukang,0,0
emjr,ewangyun,0,0
emjr,ezhoucang,0.0,1
emjr,elidian,0,0
emjr,echengyu,0,0
emjr,eliuzhang,0,0
emjr,ezhugeke,0,0
emjr,ezhangxingcai,0,0
YJCM2013,liru,0,0
YJCM2013,yufan,0,0
YJCM2013,zhuran,0,0
YJCM2013,fuhuanghou,0,0
YJCM2013,ol_guohuai,0,0
YJCM2013,guohuai,0,0
YJCM2013,panzhangmazhong,0,0
YJCM2013,manchong,0,0
YJCM2013,jianyong,0,0
YJCM2013,caochong,0,0
YJCM2013,guanping,0,0
YJCM2013,liufeng,0,0
jiexian_sp,jsp_guanyu,0,0
jiexian_sp,jsp_jiangwei,0,0
jiexian_sp,jsp_machao,0,0
jiexian_sp,jsp_zhaoyun,0,0
jiexian_sp,jsp_sunshangxiang,0,0
jiexian_sp,jsp_huangyueying,0,0
sp3,hucheer,0,0
sp3,second_panshu,0,0
sp3,tenyear_taoqian,0,0
sp3,gongsunkang,0,0
sp3,ruanyu,0,0
sp3,xushao,0,0
sp3,tenyear_chendeng,0,0
sp3,second_liuhong,0,0
sp3,liuye,0,0
sp3,second_caosong,0,0
sp3,liuhong,0,0
sp3,ol_dingfeng,0,0
sp3,zhaozhong,0.0,1
sp3,tenyear_quyi,0,0
sp3,second_tenyear_taoqian,0,0
sp3,hanfu,0,0
sp3,mobile_hansui,0,0
sp3,puyuan,0,0
sp3,second_liuye,0,0
sp3,tenyear_dingyuan,0,0
sp3,wangrong,0,0
sp3,second_fanyufeng,0,0
sp3,zhangling,0,0
sp3,tenyear_hucheer,0,0
sp3,tenyear_chenlin,0,0
sp3,panshu,0,0
sp3,chendeng,0,0
sp3,zhujun,0,0
sp3,second_zhangmiao,0,0
sp3,guozhao,0,0
sp3,caosong,0,0
sp3,tenyear_yangyi,0,0
sp3,second_zhuling,0,0
sp3,fanyufeng,0,0
sp3,second_tenyear_sunluyu,0,0
sp3,liubian,0,0
sp3,ol_yangyi,0,0
sp3,zhangmiao,0,0
sp3,tenyear_sunluyu,0,0
sp3,huangzu,0,0
sp3,ol_chendeng,0,0
sp3,new_mayunlu,0,0
sp3,sp_hansui,0,0
sp3,chunyuqiong,0,0
sp3,yangyi,0,0
sp3,wolongfengchu,0,0
sp7,tenyear_tengfanglan,0,0
sp7,dongguiren,0,0
sp7,zhangkai,0,0
sp7,shiyi,0,0
sp7,duanqiaoxiao,0,0
sp7,zerong,0,0
sp7,tenyearzhouxuan,0,0
sp7,zhenghun,0,0
sp7,zhangjinyun,0,0
sp7,chengbing,0,0
sp7,ol_furong,0,0
sp7,qinlang,0,0
sp7,tenyear_zhaotongzhaoguang,0,0
sp7,panghui,0,0
sp7,xuelingyun,0,0
sp7,tenyear_ruiji,0,0
sp7,zhujianping,0,0
sp7,tenyear_yangbiao,0,0
sp7,ahuinan,0,0
sp7,qiaorui,0,0
sp7,jin_zhanghua,0,0
sp7,tenyear_huojun,0,0
sp7,sunlang,0,0
sp7,zhangshiping,0,0
sp7,liupi,0,0
sp7,yuejiu,0,0
sp7,furongfuqian,0,0
sp7,mengda,0,0
sp7,yanghong,0,0
sp7,luoxian,0,0
mobilexin,mobilexin_wujing,0,0
mobilexin,second_mobilexin_mifuren,0,0
mobilexin,mobilexin_yanghu,0,0
mobilexin,mobilexin_xinpi,0,0
mobilexin,mobilexin_zhouchu,0,0
mobilexin,mobilexin_wangling,0,0
mobilexin,mobilexin_mifuren,0,0
mobilexin,mobilexin_wangfuzhaolei,0,0
mobilexin,mobilexin_kongrong,0,0
mobilexin,second_mobilexin_wangling,0,0
yue,jin_yangyan,0,0
yue,jin_yangzhi,0,0
YJCM,xusheng,0,0
YJCM,wuguotai,0,0
YJCM,chengong,0,0
YJCM,masu,0,0
YJCM,caozhi,0,0
YJCM,xushu,0,0
YJCM,zhangchunhua,0,0
YJCM,fazheng,0,0
YJCM,lingtong,0,0
YJCM,yujin,0,0
YJCM,gaoshun,0,0
YJCM,ol_masu,0.0,1
biaofeng,LiuXie_Plus,0,0
biaofeng,ZhuGeLiang_Plus,0,0
biaofeng,WangYun_Plus,0,0
biaofeng,ZhangFei_Plus,0,0
biaofeng,MengHuo_Plus,0,0
biaofeng,XiaHouYuan_Plus,0,0
biaofeng,ZhangXiu_Plus,0,0
biaofeng,GanNing_Plus,0,0
biaofeng,GuYong_Plus,0,0
biaofeng,CaoCao_Plus,0,0
biaofeng,SunLuBan_Plus,0,0
biaofeng,MaChao_Plus,0,0
biaofeng,XuChu_Plus,0,0
biaofeng,LiDian_Plus,0,0
biaofeng,CaoRen_Plus,0,0
biaofeng,MaSu_Plus,0,0
biaofeng,YangXiu_Plus,0,0
biaofeng,SunJian_Plus,0,0
biaofeng,LvMeng_Plus,0,0
biaofeng,SiMaYi_Plus,0,0
biaofeng,XiaHouDun_Plus,0,0
biaofeng,YuJi_Plus,0,0
biaofeng,DaQiao_Plus,0,0
biaofeng,ZhangJiao_Plus,0,0
biaofeng,LuXun_Plus,0,0
biaofeng,WeiYan_Plus,0,0
biaofeng,HuaXiong_Plus,0,0
biaofeng,YuJin_Plus,0,0
biaofeng,SunShangXiang_Plus,0,0
biaofeng,ZhiGuoZhuGeLiang_Plus,0,0
biaofeng,HuangYueYing_Plus,0,0
biaofeng,ZhouTai_Plus,0,0
biaofeng,GongSunZan_Plus,0,0
biaofeng,LiuBei_Plus,0,0
biaofeng,ChengYu_Plus,0,0
biaofeng,JiangWan_Plus,0,0
biaofeng,GuoJia_Plus,0,0
biaofeng,SiMaHui_Plus,0,0
biaofeng,XiaoQiao_Plus,0,0
biaofeng,HuangZhong_Plus,0,0
biaofeng,HuangGai_Plus,0,0
biaofeng,LvBu_Plus,0,0
biaofeng,ZhouYu_Plus,0,0
biaofeng,ChenDao_Plus,0,0
biaofeng,GuanYu_Plus,0,0
biaofeng,ZhaoYun_Plus,0,0
biaofeng,HuaTuo_Plus,0,0
biaofeng,SunQuan_Plus,0,0
standard,zhugeliang,0,0
standard,st_xushu,0,0
standard,diaochan,0,0
standard,lvmeng,0,0
standard,lidian,0,0
standard,st_gongsunzan,0,0
standard,zhangliao,0,0
standard,guojia,0,0
standard,st_yuanshu,0,0
standard,zhenji,0,0
standard,simayi,0,0
standard,sunquan,0,0
standard,zhaoyun,0,0
standard,ganning,0,0
standard,liubei,0,0
standard,sunshangxiang,0,0
standard,guanyu,0,0
standard,zhouyu,0,0
standard,huatuo,0,0
standard,xuchu,0,0
standard,xiahoudun,0,0
standard,luxun,0,0
standard,machao,0,0
standard,lvbu,0,0
standard,st_huaxiong,0,0
standard,huanggai,0,0
standard,daqiao,0,0
standard,zhangfei,0,0
standard,huangyueying,0,0
standard,caocao,0,0
diyzhangfei,diyzhangfei,0,0
